id_sim,Class,Measure,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
277,equit,ret_idx,100,129,108.36,94.2732,72.590364,43.5542184,47.47409806,37.02979648,36.28920055,45.7243927,49.83958804,53.3283592,65.59388182,64.937943,53.24911326,47.3917108,54.02655032,64.83186038,65.48017898,89.05304342,73.91402604,96.08823385,71.10529305,89.59266924,110.1989832,91.46515603,100.6116716,81.49545402,88.01509034,114.4196174,128.1499715,79.45298235,55.61708765,52.83623326,48.08097227,45.19611393,49.71572533,56.17876962,51.68446805,53.23500209,38.32920151,52.51100606,68.78941794,47.46469838,49.36328632,61.21047503,65.49520828,91.6932916,71.52076745,61.50786,81.1903752,78.75466395,100.0184232,97.01787052,58.21072231,59.95704398,80.94200937,75.27606872,46.6711626,61.13922301,53.80251625,63.48696918,67.29618733,73.35284419,99.75986809,71.82710503,99.83967599,98.84127923,111.6906455,131.7949617,127.8411129,116.3354127,69.80124763,51.65292324,45.45457245,30.45456354,38.6772957,33.64924726,22.54499566,16.23239688,17.20634069,16.51808706,16.8484488,13.98421251,9.788948756,6.362816691,3.817690015,5.23023532,7.008515329,8.199962935,11.39794848,15.61518942,14.99058184,11.24293638,15.17796411,15.32974375,12.57038988,12.69609378,9.649031271,10.03499252,7.225194616
278,equit,ret_idx,100,95,95,68.4,75.924,72.88704,91.8376704,98.26630733,108.0929381,68.09855098,85.80417423,60.06292196,80.48431543,82.89884489,51.39728383,49.34139248,42.43359753,56.43668472,36.68384507,48.42267549,38.73814039,51.13434532,38.86210244,48.18900703,45.2976666,62.51077991,60.63545652,75.18796608,86.46616099,90.78946904,86.24999559,103.4999947,129.3749934,78.91874597,71.81605883,68.22525589,87.32832754,68.98937875,52.43192785,67.11286765,77.85092648,80.18645427,58.53611162,40.38991702,37.15872365,51.65062588,32.5398943,22.45252707,17.28844584,14.34941005,19.80218587,22.17844817,25.94878436,20.2400518,17.81124559,17.81124559,20.12670751,12.27729158,10.43569785,8.557272233,6.075663286,6.440203083,3.992925911,5.110945167,4.29319394,3.649214849,4.999424343,4.799447369,3.983541317,2.589301856,2.537515819,2.156888446,2.286301753,3.063644348,3.707009662,4.559621884,3.328523975,2.795960139,2.460444922,2.435840473,2.046105998,1.575501618,1.480971521,1.555020097,2.099277131,1.721407247,1.979618335,2.058803068,2.223507313,2.801619215,2.745586831,2.086645991,2.566574569,2.232919875,1.473727118,1.665311643,1.815189691,1.651822619,1.288421643,1.095158396,1.248480572
279,equit,ret_idx,100,83,63.91,72.8574,99.814638,135.7479077,138.4628658,106.6164067,116.2118833,141.7784976,148.8674225,144.4013998,180.5017498,167.8666273,176.2599587,172.7347595,198.6449734,266.1842644,303.4500614,248.8290503,181.6452067,134.417453,96.78056615,122.911319,122.911319,127.8277718,161.0629924,182.0011815,172.9011224,217.8554142,300.6404716,225.4803537,234.4995678,311.8844252,436.6381953,550.1641261,352.1050407,253.5156293,179.9960968,167.39637,209.2454625,129.7321868,151.7866585,104.7327944,95.30684289,115.3212799,74.95883193,57.71830059,80.80562082,112.3198129,107.8270204,114.2966417,140.5848692,91.380165,116.0528096,155.5107648,99.52688947,138.3423764,174.3113942,210.916787,291.0651661,195.0136613,253.5177596,169.856899,227.6082446,232.1604095,236.8036177,262.8520156,254.9664552,165.7281959,200.531117,134.3558484,116.8895881,87.66719107,92.05055062,90.20953961,92.0137304,100.2949661,61.17992935,46.4967463,42.31203914,30.04154779,18.02492867,18.74592582,16.68387398,21.68903617,17.35122894,13.70747086,15.9006662,15.26463955,10.2273085,8.284119884,5.467519124,6.561022948,9.054211669,6.609574518,6.146904302,7.068939947,6.008598955,5.527911039,5.638469259
280,equit,ret_idx,100,120,110.4,96.048,72.99648,49.6376064,34.24994842,29.45495564,25.33126185,25.83788709,20.92868854,18.41724591,13.44458952,10.75567161,11.29345519,10.27704423,13.25738705,8.087006102,6.469604882,7.11656537,7.187731024,6.900221783,8.625277229,9.574057724,9.382576569,13.1356072,13.1356072,17.47035757,14.15098963,18.82081621,22.39677129,13.43806278,12.0942565,7.740324159,6.192259327,3.715355596,5.127190723,4.563199743,2.920447836,2.978856792,1.846891211,1.422106233,0.952811176,0.628855376,0.408755994,0.298391876,0.31331147,0.303912126,0.255286186,0.293579113,0.193762215,0.211200814,0.29568114,0.242458535,0.198815998,0.194839678,0.214323646,0.13931037,0.181103481,0.248111769,0.285328535,0.296741676,0.388731595,0.369295016,0.391452717,0.348392918,0.386716139,0.255232652,0.319040814,0.290327141,0.339682755,0.251365239,0.251365239,0.208633148,0.156474861,0.165863353,0.127714782,0.143040555,0.1544838,0.143669934,0.160910326,0.13838288,0.175746258,0.16344402,0.199401704,0.255234182,0.234815447,0.324045317,0.440701631,0.616982284,0.524434941,0.734208917,0.631419669,0.536706719,0.633313928,0.569982535,0.689678868,0.586227037,0.445532548,0.588102964,0.746890764
281,equit,ret_idx,100,99,121.77,107.1576,150.02064,127.517544,173.4238598,215.0455862,292.4619972,181.3264383,208.525404,283.5945495,397.0323693,539.9640222,372.5751753,454.5417139,468.1779653,468.1779653,524.3593211,340.8335587,276.0751826,234.6639052,178.3445679,130.1915346,95.03982026,66.52787418,91.14318763,117.574712,115.2232178,96.78750295,109.3698783,117.0257698,128.7283468,164.7722839,214.2039691,278.4651598,197.7102635,136.4200818,111.8644671,69.35596958,81.84004411,86.75044675,116.2455986,69.74735919,71.14230637,89.63930603,54.67997668,50.30557854,49.80252276,30.37953888,31.29092505,29.41346955,39.1199145,37.55511792,45.0661415,34.25026754,45.55285583,31.88699908,38.58326889,26.62245553,28.75225197,39.96563024,46.36013108,57.95016385,48.67813764,37.48216598,26.98715951,37.51215171,25.13314165,18.3471934,12.65956345,17.09041065,18.62854761,23.47196999,16.6650987,12.49882402,11.74889458,13.62871771,9.676389576,9.869917368,6.908942157,9.119803648,5.471882189,4.158630463,2.619937192,3.379718978,4.731606569,4.447710175,2.713103206,1.654992956,1.522593519,1.20284888,0.950250615,0.750697986,0.675628188,0.479696013,0.614010897,0.386826865,0.282383611,0.24002607,0.256827895
282,equit,ret_idx,100,107,146.59,190.567,257.26545,270.1287225,318.7518926,427.127536,375.8722317,507.4275128,329.8278833,329.8278833,408.9865753,384.4473808,242.2018499,234.9357944,314.8139645,380.924897,533.2948559,431.9688332,561.5594832,640.1778109,384.1066865,311.1264161,426.24319,554.116147,775.7626059,845.5812404,608.8184931,834.0813355,800.7180821,816.7324437,849.4017415,747.4735325,941.816651,988.9074835,1028.463783,833.0556641,1032.989023,795.4015481,636.3212385,432.6984422,424.0444733,326.5142445,346.1050991,467.2418838,364.4486694,408.1825097,342.8733081,260.5837142,218.8903199,203.5679975,175.0684779,211.8328582,207.5962011,217.9760111,200.5379302,230.6186198,242.1495507,331.7448845,298.5703961,271.6990604,380.3786846,426.0241267,374.9012315,277.4269113,208.0701835,153.9719358,161.6705326,134.186542,128.8190804,133.9718436,117.8952223,116.7162701,140.0595241,95.24047642,115.2409765,80.66868353,76.63524935,66.67266694,80.67392699,55.66500963,62.90146088,71.07865079,88.84831349,93.29072916,97.95526562,113.6281081,146.5802595,137.7854439,121.2511906,110.3385835,70.61669343,90.38936759,56.0414079,59.96430646,74.35574001,92.94467501,124.5458645,80.95481193,104.4317074
283,equit,ret_idx,100,60,75.6,101.304,125.61696,158.2773696,126.6218957,97.49885967,109.1987228,102.6467995,137.5467113,165.0560535,125.4426007,90.3186725,78.57724507,82.50610733,72.60537445,68.97510572,84.14962898,111.0775103,95.52665882,104.1240581,133.2787944,126.6148547,87.36424972,54.16583483,42.24935117,29.99703933,20.99792753,27.29730579,22.11081769,20.78416863,20.16064357,28.224901,18.34618565,18.89657122,18.89657122,26.07726828,28.94576779,26.63010637,26.63010637,36.21694466,46.35768916,37.08615133,34.11925922,21.49513331,13.97183665,11.87606115,8.907045866,12.20265284,13.30089159,14.63098075,20.19075344,12.11445206,15.8699322,9.998057286,10.59794072,8.478352579,7.630517321,6.867465589,7.210838868,5.119695596,4.044559521,2.992974046,3.95072574,2.765508018,2.737852938,2.765231467,3.816019425,4.693703893,5.538570593,3.433913768,4.532766174,5.665957717,6.119234334,7.465465888,7.764084523,7.220598607,9.892220091,6.034254256,7.180762564,6.893532062,6.893532062,8.96159168,8.065432512,11.29160552,15.80824772,10.59152598,12.70983117,11.05755312,12.71618609,9.282815843,8.354534258,5.848173981,3.976758307,2.704195649,3.677706082,2.427286014,1.602008769,2.22679219,1.625558298
284,equit,ret_idx,100,126,88.2,74.088,61.49304,84.8603952,85.70899915,55.71084945,57.38217493,52.21777919,45.42946789,51.33529872,48.2551808,42.4645591,42.88920469,44.17588083,45.50115726,61.4265623,83.54012473,54.30108107,71.1344162,81.09323447,96.50094902,110.9760914,91.00039493,104.6504542,92.09239967,68.14837575,68.14837575,85.18546969,65.59281166,83.30287081,55.81292344,66.97550813,49.56187602,68.89100767,86.11375958,55.11280613,48.4992694,37.82943013,39.34260733,24.39241655,14.87937409,13.24264294,8.872570772,6.743153787,8.698668385,5.567147766,3.729989004,4.401387024,3.521109619,4.859131275,3.061252703,3.61227819,4.262488264,4.603487325,3.130371381,2.285171108,2.285171108,1.69102662,1.910860081,2.636986911,3.322603508,3.621637824,2.498930098,2.948737516,2.712838515,3.146892677,3.430113018,4.013232231,3.611909008,4.009218999,3.688481479,2.323743332,1.487195732,1.591299434,1.304865536,1.017795118,0.763346338,0.977083313,0.937999981,0.816059983,0.718132785,0.962297932,0.740969408,0.503859197,0.428280318,0.501087972,0.461000934,0.313480635,0.369907149,0.473481151,0.293558314,0.328785311,0.286043221,0.291764085,0.277175881,0.23282774,0.200231856,0.190220264,0.241579735
285,equit,ret_idx,100,79,97.17,125.3493,101.532933,130.9774836,151.9338809,205.1107393,147.6797323,196.4140439,174.8084991,241.2357287,291.8952318,370.7069444,452.2624721,615.0769621,405.950795,393.7722711,252.0142535,337.6990997,293.7982168,240.9145377,291.5065907,174.9039544,136.4250844,162.3458505,199.6853961,121.8080916,160.7866809,159.1788141,186.2392125,160.1657228,224.2320119,221.9896918,288.5865993,236.6410114,217.7097305,283.0226496,192.4554018,259.8147924,226.0388694,262.2050885,201.8979181,157.4803761,166.9291987,181.9528266,200.1481092,156.1155252,198.266717,247.8333963,327.1400831,215.9124548,272.0496931,247.5652207,336.6887002,265.9840731,167.5699661,169.2456657,213.2495388,132.2147141,178.489864,160.6408776,178.3113741,199.708739,163.761166,209.6142925,268.3062944,356.8473715,310.4572132,431.5355264,397.0126843,416.8633185,287.6356898,218.6031242,137.7199683,90.89517905,80.89670935,109.2105576,90.64476283,105.1479249,140.8982193,85.9479138,99.69958001,90.72661781,56.25050304,55.68799801,57.91551793,64.86538008,62.91941868,73.61571985,51.5310039,44.83197339,39.45213658,36.29596566,22.50349871,15.97748408,9.74626529,8.674176108,11.18968718,9.95882159,7.170351545
286,equit,ret_idx,100,74,101.38,122.6698,147.20376,184.0047,123.283149,135.6114639,93.57191009,112.2862921,152.7093573,97.73398865,98.71132854,70.08504326,74.29014586,66.11822981,44.29921398,42.97023756,39.10291618,45.75041193,50.32545312,51.33196218,65.70491159,61.10556778,57.43923371,34.46354023,26.19229057,29.33536544,31.38884102,26.05273805,25.27115591,20.72234784,15.12731393,11.34548544,9.076388356,11.6177771,14.28986583,19.00552155,25.84750931,32.82633682,42.01771113,44.5387738,57.00963046,77.53309743,51.1718443,52.70699963,50.59871965,38.45502693,46.91513286,28.14907971,32.08995087,19.57487003,16.24714213,20.14645624,24.57867661,19.17136776,25.11449176,30.38853503,24.00694267,22.56652611,31.3674713,41.71873683,41.30154946,45.01868891,27.01121335,29.17211041,25.96317827,23.62649222,28.82432051,37.18337346,24.54102648,32.63956522,19.91013479,16.72451322,11.87440439,16.03044592,17.95409943,22.2630833,17.36520497,16.67059677,19.50459822,18.52936831,15.93525675,16.25396188,20.47999197,20.07039213,13.44716273,9.413013911,8.377582381,5.445428548,3.811799983,4.307333981,4.264260641,4.221618035,5.150374003,6.953004904,8.135015737,7.484214478,9.205583808,9.389695484,6.19719902
287,equit,ret_idx,100,126,136.08,130.6368,92.752128,114.0851174,126.6344804,81.04606743,80.23560676,57.76963686,72.21204608,74.37840746,54.29623745,47.78068895,30.57964093,28.43906607,20.19173691,26.65309272,33.58289682,35.59787063,36.30982804,47.20277646,54.75522069,65.15871262,71.67458388,83.85926315,114.0485979,123.1724857,110.8552371,77.598666,91.56642587,71.42181218,48.56683228,65.07955526,87.20660405,59.30049075,40.32433371,43.95352375,32.52560757,30.57407112,22.31907192,15.84654106,21.23436502,15.28874282,21.40423994,23.75870633,24.70905459,21.99105858,24.41007503,19.77216077,20.3653256,26.67857653,19.74214663,22.50604716,19.13014009,15.49541347,14.87559693,16.36315662,10.14515711,13.49305895,14.84236485,14.54551755,11.63641404,11.5200499,12.0960524,11.6122103,12.65730923,11.64472449,7.685518162,5.456717895,7.148300443,4.288980266,3.302514805,3.071338768,1.842803261,1.234678185,0.888968293,1.208996879,0.737488096,0.988234049,0.968469368,1.02657753,0.975248653,1.131288438,1.561178044,1.935860775,1.413178365,1.017488423,0.997138655,1.136738066,0.716144982,0.880858328,0.528514997,0.354105048,0.428467108,0.484167832,0.474484475,0.574126215,0.539678642,0.523488283,0.586306877
288,equit,ret_idx,100,85,112.2,89.76,106.8144,142.063152,139.221889,135.0452323,102.6343765,92.37093889,129.3193144,95.69629269,73.68614537,79.581037,66.05226071,62.08912507,63.33090757,57.63112589,47.25752323,31.66254056,27.22978488,28.59127413,29.73492509,33.00576685,41.9173239,26.40791406,35.65068398,28.52054718,31.08739643,21.45030354,26.38387335,25.85619588,25.33907197,29.39332348,31.45085612,20.75756504,17.85150594,24.81359325,14.88815595,10.71947228,13.72092452,16.32790018,13.71543615,12.89250998,10.70078329,12.94794778,15.40805786,10.47747934,14.3541467,9.617278288,8.559377676,8.388190123,10.23359195,11.97330258,8.979976936,11.04537163,11.92900136,11.57113132,9.37261637,11.15341348,14.61097166,9.351021862,10.28612405,13.98912871,19.02521504,13.31765053,11.98588547,8.270260977,6.781614001,9.087362762,10.99570894,10.33596641,14.05691431,16.02488232,12.33915938,7.650278817,9.027329004,12.45771403,11.33651976,12.35680654,15.81671237,20.08722472,18.27937449,16.99981828,16.99981828,22.43976012,21.31777212,25.58132654,27.3720194,20.80273474,21.63484413,19.9040566,15.32612358,14.55981741,16.30699549,10.11033721,11.32357767,9.96474835,10.76192822,7.8562076,6.756338536
289,equit,ret_idx,100,118,165.2,208.152,247.70088,255.1319064,283.1964161,223.7251687,306.5034811,248.2678197,307.8520965,243.2031562,260.2273771,236.8069132,312.5851254,262.5715054,288.8286559,254.1692172,332.9616745,296.3358903,340.7862739,415.7592541,536.3294378,337.8875458,398.7073041,251.1856016,321.51757,344.0237999,416.2687979,249.7612787,247.2636659,281.8805792,273.4241618,380.0595849,505.4792479,419.5477758,557.9985418,507.778673,705.8123555,712.870479,998.0186707,1367.285579,1654.41555,1389.709062,1751.033418,1891.116092,1607.448678,1253.809969,940.3574767,1316.500467,855.7253038,1129.557401,1513.606917,1089.796981,675.6741279,709.4578343,631.4174725,423.0497066,287.6738005,230.1390404,170.3028899,189.0362078,124.7638971,76.10597725,71.53961862,59.37788345,43.93963375,31.6365363,29.42197876,34.42371515,27.53897212,38.00378153,31.92317648,23.94238236,27.77316354,16.94162976,10.33439415,10.43773809,10.33336071,12.29669925,14.01823714,13.7378724,9.341753233,13.07845453,9.154918168,5.492950901,5.273232865,4.956838893,2.974103336,2.676693002,2.864061512,3.265030124,4.146588258,3.524600019,2.431974013,2.140137132,2.910586499,2.997904094,2.638155603,2.532629379,2.456650497
290,equit,ret_idx,100,106,115.54,80.878,102.71506,133.529578,172.2531556,141.2475876,149.7224429,167.689136,160.9815706,154.5423077,123.6338462,79.12566157,93.36828065,93.36828065,78.42935574,69.80212661,48.16346736,50.09000606,39.57110478,28.88690649,32.9310734,34.90693781,36.6522847,35.919239,40.22954768,53.90759389,47.97775857,31.18554307,22.76544644,16.16346697,18.91125636,17.77658098,15.64339126,16.73842865,12.05166863,11.56960188,11.56960188,11.33820984,7.596600595,9.039954708,9.943950179,10.24226868,6.657474645,4.460508012,3.70222165,3.665199433,2.712247581,3.390309476,3.55982495,4.27178994,3.289278254,4.045812252,3.115275434,3.676025012,3.492223761,2.165178732,2.74977699,2.63978591,2.771775206,2.993517222,2.245137917,2.761519637,2.540598066,2.032478453,1.52435884,1.356679367,1.451646923,1.262932823,1.654441998,1.058842879,0.804720588,0.555257206,0.688518935,0.681633746,0.552123334,0.601814434,0.373124949,0.384318698,0.257493527,0.254918592,0.158049527,0.151727546,0.194211259,0.149542669,0.20786431,0.168370091,0.210462614,0.136800699,0.125856643,0.161096504,0.173984224,0.193122488,0.225953311,0.289220239,0.277651429,0.211015086,0.278539914,0.270183716,0.226954322
291,equit,ret_idx,100,69,80.73,68.6205,56.26881,75.4002054,45.24012324,50.66893803,60.80272563,73.57129802,65.47845524,76.60979263,92.69784908,92.69784908,70.4503653,66.92784703,54.88083457,64.21057644,63.56847068,87.08880483,65.31660362,68.5824338,64.46748778,44.48256657,60.49629053,49.00199533,49.00199533,61.25249416,69.82784334,57.95710998,79.98081177,65.58426565,87.22707331,114.267466,99.41269545,83.50666418,91.8573306,65.21870473,58.04464721,65.01000487,66.31020497,61.66849062,54.88495665,50.49416012,39.38544489,24.81283028,19.60213592,16.46579418,11.36139798,13.86090554,8.732370488,10.91546311,15.17249372,9.255221171,12.12433973,16.24661524,15.92168294,13.37421367,16.18279854,16.83011048,11.27617402,14.65902623,15.24538728,12.80612531,15.49541163,17.97467749,14.55948877,11.64759101,13.62768149,11.17469882,10.28072291,8.533000018,11.34889002,11.00842332,9.797496757,8.621797147,9.570194833,8.613175349,10.24967867,6.457297559,8.588205754,10.21996485,11.95735887,13.27266835,17.38719553,14.60524425,17.96445043,14.19191584,9.366664452,8.429998007,6.912598366,8.295118039,6.221338529,5.350351135,3.317217704,3.947489068,3.552740161,3.30404835,2.841481581,3.978074213,4.733908313
292,equit,ret_idx,100,133,87.78,74.613,84.31269,65.7638982,82.20487275,54.25521602,63.47860274,76.17432329,82.26826915,52.65169225,51.07214149,63.84017686,70.22419454,46.3479684,31.05313883,23.28985412,29.57811473,28.98655244,26.37776272,31.38953764,37.66744516,38.79746852,31.03797481,39.10784827,35.9792204,26.6246231,36.47573365,27.35680023,27.63036824,25.41993878,21.86114735,30.60560629,31.82983054,42.01537631,42.85568384,48.85547958,40.06149325,46.87194711,38.9037161,52.52001673,46.21761472,63.78030832,51.66204974,53.72853173,53.19124641,43.61682206,56.26570045,46.70053138,43.43149418,49.07758842,41.22517428,42.04967776,48.35712943,51.74212849,34.66722609,38.82729322,46.98102479,31.94709686,27.4745033,19.23215231,12.11625595,16.59927066,21.91103727,28.0461277,31.6921243,36.44594295,43.73513154,57.73037363,60.61689231,83.65131139,87.83387696,100.1306197,120.1567437,92.52069264,127.6785558,163.4285515,114.399986,128.1279844,126.8467045,177.5853863,204.2231943,134.7873082,124.0043236,143.8450153,93.49925996,73.86441537,91.59187506,72.3575813,95.51200731,83.09544636,70.63112941,89.70153435,123.7881174,146.0699785,179.6660736,163.496127,223.9896939,201.5907246,161.2725796
293,equit,ret_idx,100,122,97.6,73.2,65.88,69.8328,87.989328,115.2660197,99.12877692,109.0416546,100.3183222,116.3692538,88.44063289,110.5507911,103.9177437,63.38982363,64.6576201,86.64121093,77.97708984,90.45342421,94.97609542,77.88039825,107.4749496,111.7739476,115.127166,154.2704024,157.3558105,143.1937875,113.1230922,108.5981685,84.7065714,109.2714771,112.5496214,126.055576,127.3161318,173.1499392,167.955441,167.955441,226.7398454,206.3332593,249.6632437,282.1194654,310.331412,245.1618154,250.0650518,315.0819652,437.9639316,394.1675385,512.4178,650.770606,859.0172,721.574448,685.4957256,616.946153,555.2515377,510.8314147,592.564441,669.5978184,582.550102,751.4896316,811.6088021,697.9835698,935.2979835,1066.239701,1162.201274,1011.115109,899.8924467,773.9075042,951.9062301,1180.363725,1510.865568,1737.495404,1945.994852,1790.315264,2219.990927,1642.793286,1330.662562,1556.875197,1790.406477,2255.912161,1443.783783,1949.108107,2553.33162,3574.664269,4682.810192,2856.514217,2342.341658,1405.404995,1588.107644,1572.226568,1257.781254,1182.314379,1525.185549,1494.681838,941.6495578,1214.72793,923.1932264,637.0033262,891.8046567,847.2144239,974.2965875
294,equit,ret_idx,100,123,89.79,74.5257,93.157125,129.4884038,102.295839,103.3187974,141.5467524,97.66725914,89.85387841,65.59333124,76.74419755,69.83721977,47.48930944,32.76762351,23.2650127,29.54656612,34.2740167,25.02003219,17.51402254,20.66654659,22.11320485,15.25811135,15.25811135,9.307447923,5.770617712,5.482086826,5.646549431,3.387929659,4.573705039,5.579920148,4.240739312,5.131294568,5.900988753,6.904156841,7.732655662,9.588493021,10.1638026,9.655612472,8.78660735,8.962339497,7.528365177,7.754216133,10.54573394,9.174788528,12.11072086,16.22836595,15.41694765,18.50033718,25.34546194,29.90764509,28.41226283,27.55989495,31.69387919,39.3004102,40.0864184,26.05617196,23.71111648,30.82445143,42.84598749,26.99297212,17.8153616,21.37843392,25.01276768,28.26442748,35.8958229,36.25478113,42.41809392,30.11684668,19.57595034,23.68689992,21.08134093,17.28669956,20.74403947,28.00445329,22.1235181,24.33586991,22.87571771,16.24175957,17.37868275,10.7747833,12.0677573,16.17079478,16.00908683,16.1691777,12.28857505,16.34380482,20.92007017,29.07889753,31.69599831,36.76735804,37.5027052,43.87816509,44.75572839,42.51794197,25.9359446,30.34505518,23.36569249,15.88867089,11.28095634
295,equit,ret_idx,100,134,142.04,134.938,155.1787,94.659007,109.8044481,91.13769194,80.20116891,109.0735897,94.89402305,93.94508282,128.7047635,106.8249537,111.0979518,98.87717712,94.92209004,68.34390483,77.9120515,94.27358232,99.92999726,76.94609789,79.25448082,107.7860939,137.9662002,124.1695802,91.88548935,67.07640722,81.83321681,103.1098532,76.30129135,68.67116222,85.15224115,110.6979135,102.9490596,137.9517398,186.2348487,156.4372729,186.1603548,197.3299761,159.8372806,214.181956,205.6146778,135.7056873,143.8480286,176.9330752,169.8557522,203.8269026,264.9749734,246.4267252,194.6771129,225.825451,228.0837055,257.7345872,164.9501358,100.6195829,110.6815411,127.2837723,147.6491759,205.2323545,182.6567955,168.0442518,109.2287637,101.5827502,83.29785519,111.619126,70.32004935,51.33363603,35.93354522,30.18417798,31.99522866,26.2360875,33.84455288,24.7065236,32.11848068,30.83374146,26.20868024,30.13998227,23.50918617,17.86698149,10.7201889,11.25619834,7.879338838,10.79469421,6.692710409,7.562762762,5.898954954,5.368049009,4.992285578,6.789508386,9.50531174,9.980577327,11.47766393,7.80481147,10.6145436,7.642471391,10.16448695,8.23323443,7.08058161,6.797358345,7.748988514
296,equit,ret_idx,100,102,67.32,88.1892,114.64596,128.4034752,96.3026064,126.1564144,136.2489275,106.2741635,138.1564125,134.0117201,150.0931266,138.0856764,122.896252,115.5224769,144.4030961,88.08588864,109.2265019,121.2414171,132.1531447,132.1531447,130.8316132,113.8235035,117.2382086,90.27342063,56.872255,51.1850295,65.00498746,60.45463834,47.1546179,35.83750961,30.10350807,18.664175,23.70350225,21.09611701,26.15918509,36.36126727,22.18037304,28.16907376,21.12680532,20.07046505,20.07046505,23.88385341,29.13830116,18.06574672,16.98180192,15.11380371,16.02063193,18.58393304,17.46889705,23.40832205,31.13306833,20.85915578,13.3498597,17.6218148,18.85534184,18.66678842,21.46680668,21.46680668,21.68147475,18.21243879,23.31192165,26.10935225,18.79873362,11.84320218,12.43536229,14.05195939,17.42442964,23.87146861,15.75516928,20.79682345,19.54901404,20.13548447,13.49077459,10.65771193,7.566975469,7.869654488,7.082689039,4.320440314,3.845191879,2.999249666,3.899024565,2.924268424,3.538364793,4.812176119,4.86029788,4.03404724,3.267578265,3.365605613,4.106038847,5.091488171,6.415275095,8.853079631,6.462748131,7.43216035,4.607939417,4.654018811,3.164732792,4.398978581,5.630692583
297,equit,ret_idx,100,129,126.42,91.0224,123.790464,120.0767501,82.85295756,51.36883368,67.80686046,47.46480232,64.55213116,83.91777051,73.84763805,46.52401197,58.62025508,46.31000152,57.88750189,60.78187699,52.88023298,72.97472151,77.3532048,68.84435228,92.93987557,69.70490668,42.51999307,33.59079453,22.16992439,28.37750322,19.86425225,13.30904901,17.56794469,19.50041861,15.4053307,14.63506417,11.70805133,12.64469544,13.90916498,16.69099798,14.68807822,10.13477397,8.310514658,10.47124847,7.539298898,6.106832107,5.190807291,6.59232526,4.746474187,3.369996673,3.268896773,4.380321675,2.847209089,2.676376544,3.39899821,3.059098389,3.028507405,2.422805924,2.931595168,2.814331362,2.110748521,1.730813787,1.921203304,1.421690445,1.890848292,2.287926433,3.088700685,3.088700685,4.262406945,5.541129028,3.87879032,4.460608868,3.657699272,4.608701082,3.133916736,3.635343414,3.199102204,4.158832865,4.657892809,5.263418874,6.737176159,7.61300906,8.450440056,6.253325642,4.002128411,4.922617945,4.233451433,5.67282492,7.431400645,7.208458626,7.71305073,9.718443919,12.73116153,14.1315893,11.58790323,12.05141936,9.882163873,10.57391534,8.353393122,8.771062778,7.8939565,6.236225635,6.610399173
298,equit,ret_idx,100,121,76.23,84.6153,52.461486,39.3461145,23.6076687,31.39819937,21.97873956,23.95682612,16.53021002,14.71188692,8.827132152,5.82590722,7.282384026,7.063912505,6.922634255,8.376387448,7.790040327,8.413243553,7.067124584,7.773837043,5.985854523,7.66189379,5.286706715,6.819851662,6.342462046,5.010545016,4.108646913,3.163658123,2.30947043,2.886838037,3.83949459,3.109990618,2.270293151,1.634611069,1.798072176,1.312592688,1.168207492,1.109797118,1.109797118,1.487128138,1.278930199,1.048722763,1.373826819,1.126537992,1.092741852,1.147378945,1.216221681,1.581088186,1.660142595,2.025373966,1.478522995,1.256744546,0.929990964,0.985790422,0.611190062,0.617301962,0.771627453,0.486125295,0.573627848,0.768661317,0.614929053,0.725616283,0.950557331,0.570334398,0.490487583,0.318816929,0.385768484,0.420487647,0.462536412,0.541167602,0.330112237,0.419242541,0.486321348,0.355014584,0.223659188,0.306413087,0.275771779,0.355745595,0.284596476,0.207755427,0.157894125,0.161052007,0.099852244,0.084874408,0.075538223,0.061941343,0.053269555,0.031961733,0.028126325,0.036564222,0.043877067,0.031591488,0.031591488,0.033802892,0.02501414,0.033268807,0.036928375,0.043575483,0.035731896
